id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
2012,0,1,2,1,238,11487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,2,255,1,0,0.5,0.03,0,0,0,0,2
2013,0,1,2,1,339,5555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,0.18,9,255,1,0,0.11,0.04,0,0,0,0,2
2014,0,1,2,1,317,1058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,19,255,1,0,0.05,0.04,0,0,0,0,2
2015,0,1,2,1,331,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,29,255,1,0,0.03,0.04,0,0,0,0,2
2016,0,1,2,1,339,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,39,255,1,0,0.03,0.04,0,0,0,0,2
2017,0,1,2,1,376,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,49,255,1,0,0.02,0.04,0,0,0,0,2
2018,0,1,2,1,377,5741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,59,255,1,0,0.02,0.04,0,0,0,0,2
2019,0,1,2,1,373,7692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,69,255,1,0,0.01,0.04,0,0,0,0,2
2020,0,1,2,1,377,5741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,79,255,1,0,0.01,0.03,0,0,0,0,2
2021,0,1,2,1,326,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,2
2022,0,1,2,1,320,613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.03,0,0,0,0,2
2023,0,1,2,1,237,5970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,2
2024,0,1,2,1,154,541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.33,10,255,1,0,0.1,0.04,0,0,0,0,2
2025,0,1,2,1,184,3766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0,2
2026,0,1,2,1,189,7712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,18,255,1,0,0.06,0.04,0,0,0,0,2
2027,0,1,2,1,184,8633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,28,255,1,0,0.04,0.04,0,0,0,0,2
2028,0,1,2,1,182,3582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,38,255,1,0,0.03,0.04,0,0,0,0,2
2029,0,1,2,1,196,83009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,48,255,1,0,0.02,0.04,0,0,0,0,2
2030,0,1,2,1,202,8101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.04,0,0,0,0,2
2031,0,1,2,1,193,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.4,10,255,1,0,0.1,0.04,0,0,0,0,2
2032,0,1,2,1,232,6850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,20,255,1,0,0.05,0.04,0,0,0,0,2
2033,10,1,2,1,188,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,6,255,1,0,0.17,0.04,0,0,0,0,2
2034,0,1,2,1,211,2806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,1,0,0.07,3,255,1,0,0.33,0.05,0,0,0,0,2
2035,0,1,2,1,223,2806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,13,255,1,0,0.08,0.04,0,0,0,0,2
2036,0,1,2,1,221,915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,0.15,3,255,1,0,0.33,0.05,0,0,0,0,2
2037,0,1,2,1,265,432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.06,0,0,0,0,2
2038,0,1,2,1,297,1785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,5,255,1,0,0.2,0.06,0,0,0,0,2
2039,0,1,2,1,309,1084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,15,255,1,0,0.07,0.06,0,0,0,0,2
2040,0,1,2,1,313,2952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,25,255,1,0,0.04,0.06,0,0,0,0,2
2041,0,1,2,1,204,2654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,35,255,1,0,0.03,0.06,0,0,0,0,2
2042,0,1,2,1,222,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,45,255,1,0,0.02,0.06,0,0,0,0,2
2043,0,1,2,1,229,614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,55,255,1,0,0.02,0.06,0,0,0,0,2
2044,0,1,2,1,165,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,65,255,1,0,0.02,0.06,0,0,0,0,2
2045,0,1,2,1,220,3372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,7,255,1,0,0.14,0.06,0,0,0,0,2
2046,0,1,2,1,226,11024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.06,0,0,0,0,2
2047,0,1,2,1,232,1956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,17,255,1,0,0.06,0.06,0,0,0,0,2
2048,0,1,2,1,232,1925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,27,255,1,0,0.04,0.06,0,0,0,0,2
2049,0,1,2,1,232,6641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,1,0,0.07,37,255,1,0,0.03,0.05,0,0,0,0,2
2050,0,1,2,1,241,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,37,0,0,0,0,1,0,0.05,47,255,1,0,0.02,0.05,0,0,0,0,2
2051,0,1,2,1,321,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0,0,0,2
2052,0,1,2,1,324,6484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,19,255,1,0,0.05,0.05,0,0,0,0,2
2053,0,1,2,1,337,3791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,29,255,1,0,0.03,0.05,0,0,0,0,2
2054,0,1,2,1,331,8638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,39,255,1,0,0.03,0.05,0,0,0,0,2
2055,0,1,2,1,206,987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.05,0,0,0,0,2
2056,0,1,2,1,278,22106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,12,255,1,0,0.08,0.05,0.08,0,0,0,2
2057,0,1,2,1,282,3336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.05,0.05,0,0,0,2
2058,0,1,2,1,215,4408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.05,0,0,0,0,2
2059,0,1,2,1,222,3777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,8,255,1,0,0.12,0.05,0,0,0,0,2
2060,0,1,2,1,222,16404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,33,0,0,0,0,1,0,0.06,18,255,1,0,0.06,0.05,0,0,0,0,2
2061,0,1,2,1,289,2920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,1,0,0.14,10,255,1,0,0.1,0.05,0,0,0,0,2
2062,0,1,2,1,197,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.05,0,0,0,0,2
2063,0,1,2,1,197,2771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.04,0,0,0,0,2
2064,0,1,2,1,235,3586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,25,255,1,0,0.04,0.04,0,0,0,0,2
2065,0,1,2,1,299,1305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,5,255,1,0,0.2,0.04,0,0,0,0,2
2066,0,1,2,1,315,968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,15,255,1,0,0.07,0.04,0,0,0,0,2
2067,0,1,2,1,311,3128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0,2
2068,0,1,2,1,300,1581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,18,255,1,0,0.06,0.04,0,0,0,0,2
2069,0,1,2,1,225,22881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,2
2070,0,1,2,1,283,1236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.17,9,255,1,0,0.11,0.05,0,0,0,0,2
2071,0,1,2,1,282,2318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,1,0,0.09,19,255,1,0,0.05,0.04,0,0,0,0,2
2072,0,1,2,1,283,4221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,0,1,0,0.06,29,255,1,0,0.03,0.04,0,0,0,0,2
2073,0,1,2,1,284,914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,1,0,0.07,39,255,1,0,0.03,0.04,0,0,0,0,2
2074,0,1,2,1,283,4770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,47,0,0,0,0,1,0,0.04,49,255,1,0,0.02,0.04,0,0,0,0,2
2075,0,1,2,1,285,2783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,57,0,0,0,0,1,0,0.04,59,255,1,0,0.02,0.04,0,0,0,0,2
2076,0,1,2,1,325,2434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,69,255,1,0,0.01,0.04,0,0,0,0,2
2077,0,1,2,1,308,1410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,79,255,1,0,0.01,0.04,0,0,0,0,2
2078,0,1,2,1,314,9987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,89,255,1,0,0.01,0.04,0,0,0,0,2
2079,0,1,2,1,282,684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,99,255,1,0,0.01,0.04,0,0,0,0,2
2080,0,1,2,1,283,4770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,109,255,1,0,0.01,0.04,0,0,0,0,2
2081,0,1,2,1,283,1084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,119,255,1,0,0.01,0.04,0,0,0,0,2
2082,0,1,2,1,200,7908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,129,255,1,0,0.01,0.04,0,0,0,0,2
2083,0,1,2,1,200,18214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,139,255,1,0,0.01,0.04,0,0,0,0,2
2084,0,1,2,1,199,1056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,149,255,1,0,0.01,0.03,0,0,0,0,2
2085,0,1,2,1,210,515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,159,255,1,0,0.01,0.03,0,0,0,0,2
2086,0,1,2,1,230,5261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,169,255,1,0,0.01,0.02,0,0,0,0,2
2087,0,1,2,1,218,1041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,1,0,0.07,179,255,1,0,0.01,0.02,0,0,0,0,2
2088,0,1,2,1,231,12537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0.43,1,255,1,0,1,0.03,0,0,0,0,2
2089,0,1,2,1,264,4256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,1,0,0.12,11,255,1,0,0.09,0.03,0,0,0,0,2
2090,0,1,2,1,255,3324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,21,255,1,0,0.05,0.02,0,0,0,0,2
2091,0,1,2,1,255,3324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,31,255,1,0,0.03,0.02,0,0,0,0,2
2092,0,1,2,1,194,1276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0,0,0,2
2093,0,1,2,1,196,8626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,16,255,1,0,0.06,0.02,0,0,0,0,2
2094,0,1,2,1,240,2833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0.23,26,255,1,0,0.04,0.02,0,0,0,0,2
2095,0,1,2,1,192,1533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.25,36,255,1,0,0.03,0.02,0,0,0,0,2
2096,0,1,2,1,193,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,1,0,0.09,46,255,1,0,0.02,0.02,0,0,0,0,2
2097,0,1,2,1,248,7345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0.4,4,255,1,0,0.25,0.02,0,0,0,0,2
2098,0,1,2,1,337,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.4,8,255,1,0,0.12,0.02,0,0,0,0,2
2099,0,1,2,1,310,1582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.03,0,0,0,0,2
2100,0,1,2,1,317,3506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,17,255,1,0,0.06,0.03,0,0,0,0,2
2101,0,1,2,1,284,2253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,27,255,1,0,0.04,0.03,0,0,0,0,2
2102,0,1,2,1,283,5595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,37,255,1,0,0.03,0.03,0,0,0,0,2
2103,0,1,2,1,267,6927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.03,0,0,0,0,2
2104,0,1,2,1,291,28344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.03,0,0,0,0,2
2105,0,1,2,1,342,2263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.03,0,0,0,0,2
2106,0,1,2,1,322,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.11,3,255,1,0,0.33,0.04,0,0,0,0,2
2107,0,1,2,1,147,4665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,2,255,1,0,0.5,0.05,0,0,0,0,2
2108,0,1,2,1,202,6222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,6,255,1,0,0.17,0.05,0,0,0,0,2
2109,0,1,2,1,286,937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0,0,0,2
2110,0,1,2,1,287,1278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,14,255,1,0,0.07,0.05,0,0,0,0,2
2111,0,1,2,1,200,937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,24,255,1,0,0.04,0.05,0,0,0,0,2
2112,0,1,2,1,224,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,255,1,0,0.03,0.05,0,0,0,0,2
2113,0,1,2,1,204,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,44,255,1,0,0.02,0.05,0,0,0,0,2
2114,0,1,2,1,314,2085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.05,0,0,0,0,2
2115,0,1,2,1,319,2053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,2
2116,0,1,2,1,317,4497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,23,255,1,0,0.04,0.05,0,0,0,0,2
2117,0,1,2,1,316,32271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,33,255,1,0,0.03,0.05,0,0,0,0,2
2118,0,1,2,1,314,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,43,255,1,0,0.02,0.05,0,0,0,0,2
2119,0,1,2,1,268,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,255,1,0,0.5,0.05,0,0,0,0,2
2120,0,1,2,1,201,1474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.06,0,0,0,0,2
2121,0,1,2,1,143,13098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.06,0,0,0,0,2
2122,0,1,2,1,317,1618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,26,255,1,0,0.04,0.06,0,0,0,0,2
2123,0,1,2,1,308,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,36,255,1,0,0.03,0.05,0,0,0,0,2
2124,0,1,2,1,147,3232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.06,0,0,0,0,2
2125,0,1,2,1,325,17030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.06,0,0,0,0,2
2126,0,1,2,1,208,1660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.07,0,0,0,0,2
2127,0,1,2,1,209,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.07,0,0,0,0,2
2128,0,1,2,1,211,12922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,26,255,1,0,0.04,0.07,0,0,0,0,2
2129,0,1,2,1,232,31603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,1,0,0.07,36,255,1,0,0.03,0.07,0,0,0,0,2
2130,0,1,2,1,297,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,39,0,0,0,0,1,0,0.05,46,255,1,0,0.02,0.07,0,0,0,0,2
2131,0,1,2,1,296,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0,0,1,0,0.07,56,255,1,0,0.02,0.07,0,0,0,0,2
2132,0,1,2,1,301,882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,40,0,0,0,0,1,0,0.05,66,255,1,0,0.02,0.06,0,0,0,0,2
2133,0,1,2,1,244,21113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,76,255,1,0,0.01,0.05,0,0,0,0,2
2134,0,1,2,1,314,5790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,86,255,1,0,0.01,0.05,0,0,0,0,2
2135,0,1,2,1,321,12922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,1,0,0.13,96,255,1,0,0.01,0.05,0,0,0,0,2
2136,0,1,2,1,219,2904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,106,255,1,0,0.01,0.05,0,0,0,0,2
2137,0,1,2,1,213,882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,116,255,1,0,0.01,0.05,0,0,0,0,2
2138,0,1,2,1,214,1491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,126,255,1,0,0.01,0.05,0,0,0,0,2
2139,0,1,2,1,221,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,136,255,1,0,0.01,0.05,0,0,0,0,2
2140,0,1,2,1,221,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,1,0,0.16,146,255,1,0,0.01,0.04,0,0,0,0,2
2141,0,1,2,1,226,5790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,1,0,0.14,156,255,1,0,0.01,0.04,0,0,0,0,2
2142,0,1,2,1,190,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.05,0,0,0,0,2
2143,0,1,2,1,200,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.05,0,0,0,0,2
2144,0,1,2,1,199,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,1,0,0,25,255,1,0,0.04,0.05,0,0,0,0,2
2145,0,1,2,1,182,24929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,35,255,1,0,0.03,0.03,0,0,0,0,2
2146,0,1,2,1,245,6534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,45,255,1,0,0.02,0.03,0,0,0,0,2
2147,0,1,2,1,245,3876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,0.21,55,255,1,0,0.02,0.03,0,0,0,0,2
2148,0,1,2,1,289,1660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.4,65,255,1,0,0.02,0.03,0,0,0,0,2
